City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
294,Ler,SS,2021-07-31 13:33:28,8.3018,30.1418,76.73,87,86,4.21
295,Kropotkin,RU,2021-07-31 13:33:29,45.4375,40.5756,96.04,18,6,2.1
296,Caluquembe,AO,2021-07-31 13:33:29,-13.7833,14.6833,78.46,12,0,5.66
297,Orapa,BW,2021-07-31 13:33:29,-21.2833,25.3667,73.83,22,0,14.81
298,Ghanzi,BW,2021-07-31 13:33:30,-21.5667,21.7833,71.82,18,0,13.98
299,Saint-Georges,GD,2021-07-31 13:33:30,12.0564,-61.7485,82.08,89,40,9.22
300,Ambulu,ID,2021-07-31 13:33:30,-8.345,113.6058,76.66,82,98,4.99
301,Gat,IL,2021-07-31 13:33:31,31.61,34.7642,96.4,31,0,12.41
302,Pucallpa,PE,2021-07-31 13:33:31,-8.3791,-74.5539,69.84,83,20,4.61
303,Fortuna,US,2021-07-31 13:33:32,40.5982,-124.1573,53.92,95,90,0.0
304,Baykit,RU,2021-07-31 13:32:35,61.67,96.37,60.64,72,100,0.92
305,Coquimbo,CL,2021-07-31 13:31:25,-29.9533,-71.3436,44.33,100,90,5.75
306,Cidreira,BR,2021-07-31 13:31:30,-30.1811,-50.2056,58.08,64,0,14.63
307,Poronaysk,RU,2021-07-31 13:33:32,49.2167,143.1167,58.23,85,100,5.75
308,Barra Do Garcas,BR,2021-07-31 13:33:33,-15.89,-52.2567,73.98,35,0,5.75
309,Grand Gaube,MU,2021-07-31 13:32:23,-20.0064,57.6608,73.8,66,4,10.0
310,Swan Hill,AU,2021-07-31 13:33:33,-35.3378,143.5544,50.74,92,94,13.35
311,Lagos,NG,2021-07-31 13:33:34,6.5833,3.75,88.12,61,41,10.04
312,Vinh,VN,2021-07-31 13:33:34,18.6667,105.6667,83.17,68,82,9.31
313,Rivera,UY,2021-07-31 13:33:34,-30.9053,-55.5508,52.2,63,2,6.06
314,Stawell,AU,2021-07-31 13:33:35,-37.05,142.7667,45.59,95,100,1.81
315,Viedma,AR,2021-07-31 13:33:35,-40.8135,-62.9967,51.82,47,0,10.74
316,Bandundu,CD,2021-07-31 13:33:35,-3.3167,17.3667,101.34,17,76,4.63
317,Airai,TL,2021-07-31 13:33:36,-8.9266,125.4092,58.42,94,33,2.53
318,Marawi,PH,2021-07-31 13:33:36,7.9986,124.2928,73.65,94,99,1.63
319,Callaway,US,2021-07-31 13:33:37,30.153,-85.5699,87.94,83,1,1.99
320,Vanimo,PG,2021-07-31 13:33:37,-2.6741,141.3028,78.55,87,83,5.14
321,Falam,MM,2021-07-31 13:33:37,22.9167,93.6833,65.08,98,100,2.62
322,Russell,US,2021-07-31 13:33:38,32.3502,-85.1999,83.48,83,1,4.61
323,Bontang,ID,2021-07-31 13:33:38,0.1333,117.5,78.75,88,50,9.44
324,Muscat,OM,2021-07-31 13:33:13,23.6139,58.5922,96.82,59,62,8.75
325,Moose Factory,CA,2021-07-31 13:33:39,51.2585,-80.6094,62.6,63,1,5.75
326,Cravo Norte,CO,2021-07-31 13:33:39,6.3017,-70.2041,78.8,78,67,8.95
327,Buritizeiro,BR,2021-07-31 13:33:39,-17.3511,-44.9622,76.26,45,65,8.55
328,Dusetos,LT,2021-07-31 13:33:40,55.75,25.85,76.24,44,64,12.28
329,Kjollefjord,NO,2021-07-31 13:33:40,70.9457,27.3465,52.81,73,100,7.49
330,Bud,US,2021-07-31 13:33:40,39.447,-86.1758,68.31,82,98,1.05
331,Alihe,CN,2021-07-31 13:33:41,50.5667,123.7167,54.21,99,100,4.61
332,Saint-Augustin,CA,2021-07-31 13:33:24,51.226,-58.6502,56.44,97,100,7.2
333,Mangai,CD,2021-07-31 13:33:41,-4.05,19.5333,96.6,17,62,5.37
334,Yining,CN,2021-07-31 13:33:42,29.0361,114.5636,79.2,82,76,1.14
335,Nhulunbuy,AU,2021-07-31 13:33:42,-12.2333,136.7667,77.61,88,44,6.91
336,Sabang,ID,2021-07-31 13:33:42,5.8933,95.3214,83.07,73,100,23.87
337,Richmond,US,2021-07-31 13:28:56,37.5538,-77.4603,75.51,76,75,5.01
338,Alice Springs,AU,2021-07-31 13:33:43,-23.7,133.8833,71.15,24,0,11.5
339,Batagay,RU,2021-07-31 13:33:43,67.6333,134.6333,60.46,71,10,4.23
340,Moussoro,TD,2021-07-31 13:33:43,13.6408,16.4901,87.82,55,98,11.99
341,Lavrentiya,RU,2021-07-31 13:33:44,65.5833,-171.0,42.37,93,100,10.6
342,Xalpatlahuac,MX,2021-07-31 13:33:44,17.4667,-98.6167,61.79,90,87,2.39
343,Ossora,RU,2021-07-31 13:33:44,59.2353,163.0719,47.26,75,5,4.59
344,Waddan,LY,2021-07-31 13:33:45,29.1614,16.139,104.86,9,0,11.54
345,Asau,RO,2021-07-31 13:33:45,46.4333,26.4,92.39,45,31,3.71
346,Lata,PT,2021-07-31 13:33:45,40.1629,-8.3327,76.05,42,100,15.75
347,Cheshire,US,2021-07-31 13:33:46,41.499,-72.9007,69.35,62,1,4.0
348,Finnsnes,NO,2021-07-31 13:33:46,69.2296,17.9811,51.35,79,100,4.99
349,San Buenaventura,MX,2021-07-31 13:33:46,27.0833,-101.5333,83.48,67,8,0.87
350,Chudniv,UA,2021-07-31 13:33:47,50.052,28.1175,84.61,44,73,6.98
351,Flin Flon,CA,2021-07-31 13:33:47,54.7682,-101.865,62.44,63,40,4.61
352,Chimoio,MZ,2021-07-31 13:33:47,-19.1164,33.4833,69.66,64,40,12.66
353,Newport,GB,2021-07-31 13:32:00,51.5877,-2.9984,70.68,70,85,12.82
354,Varhaug,NO,2021-07-31 13:33:48,58.6147,5.6457,61.79,71,99,21.77
355,Senno,RU,2021-07-31 13:33:48,59.5336,33.9167,68.27,65,62,12.19
356,Lebanon,US,2021-07-31 13:32:01,36.2081,-86.2911,79.45,86,1,0.0
357,Nabire,ID,2021-07-31 13:33:49,-3.3667,135.4833,76.77,90,100,3.47
358,Buala,SB,2021-07-31 13:33:49,-8.145,159.5921,78.37,86,100,8.39
359,Kalia,BD,2021-07-31 13:33:49,23.0396,89.6328,81.64,88,100,10.09
360,Lorengau,PG,2021-07-31 13:33:50,-2.0226,147.2712,80.65,77,99,2.39
361,Karasjok,NO,2021-07-31 13:33:50,69.4719,25.5112,51.91,67,100,5.7
362,Ilfracombe,GB,2021-07-31 13:33:50,51.2093,-4.1134,66.76,93,75,8.01
363,Muswellbrook,AU,2021-07-31 13:30:13,-32.2667,150.9,47.32,93,1,3.13
364,Punta Alta,AR,2021-07-31 13:33:51,-38.8759,-62.0736,52.5,59,46,9.35
365,Melnikovo,RU,2021-07-31 13:33:51,56.5558,84.085,73.92,65,100,4.0
366,Megion,RU,2021-07-31 13:32:14,61.0296,76.1136,59.02,78,86,6.22
367,Nuuk,GL,2021-07-31 13:33:52,64.1835,-51.7216,56.01,62,20,19.57
368,Sosva,RU,2021-07-31 13:33:52,59.1766,61.8558,68.45,71,100,5.1
369,Adrar,MR,2021-07-31 13:33:52,20.5022,-10.0711,106.75,17,54,8.39
370,Sorland,NO,2021-07-31 13:33:53,67.667,12.6934,49.73,76,78,15.05
371,Kemijarvi,FI,2021-07-31 13:33:53,66.7131,27.4306,60.93,63,92,3.91
372,Meulaboh,ID,2021-07-31 13:33:53,4.1363,96.1285,75.76,88,100,1.95
373,Sao Jose Da Coroa Grande,BR,2021-07-31 13:33:54,-8.8978,-35.1478,79.56,73,3,15.5
374,Kumbo,CM,2021-07-31 13:33:54,6.2,10.6667,68.02,83,86,2.17
375,General Pico,AR,2021-07-31 13:33:54,-35.6566,-63.7568,51.76,41,99,5.64
376,Nyandoma,RU,2021-07-31 13:33:55,61.669,40.1991,57.45,90,90,6.06
377,Miraflores,MX,2021-07-31 13:33:55,19.2167,-98.8083,57.02,78,30,3.09
378,Shimoda,JP,2021-07-31 13:33:55,34.6667,138.95,77.11,84,6,2.53
379,Salalah,OM,2021-07-31 13:31:36,17.0151,54.0924,78.89,89,90,11.5
380,Veraval,IN,2021-07-31 13:33:56,20.9,70.3667,81.91,84,100,21.65
381,Constitucion,CL,2021-07-31 13:33:56,-35.3333,-72.4167,52.95,71,100,6.55
382,Alofi,NU,2021-07-31 13:33:57,-19.0595,-169.9187,78.69,89,100,11.5
383,Port Said,EG,2021-07-31 13:33:57,31.2565,32.2841,85.98,70,0,8.05
384,Prince Rupert,CA,2021-07-31 13:33:57,54.3161,-130.3201,56.89,100,90,0.0
385,Tevriz,RU,2021-07-31 13:33:58,57.509,72.4042,64.67,78,95,4.21
386,Gogrial,SS,2021-07-31 13:33:58,8.5332,28.1004,76.91,82,100,4.9
387,Ilhabela,BR,2021-07-31 13:30:17,-23.7781,-45.3581,65.35,54,60,2.64
388,Kavaratti,IN,2021-07-31 13:33:58,10.5669,72.642,82.15,79,94,17.2
389,Apricena,IT,2021-07-31 13:33:59,41.7839,15.4437,104.09,20,4,3.4
390,Kilindoni,TZ,2021-07-31 13:33:59,-7.9139,39.6668,76.1,77,65,14.09
391,Pangody,RU,2021-07-31 13:33:59,65.85,74.4859,58.75,57,85,10.71
392,Luderitz,NA,2021-07-31 13:34:00,-26.6481,15.1594,79.18,23,0,10.87
393,Mocuba,MZ,2021-07-31 13:34:00,-16.8392,36.9856,69.78,80,99,6.13
394,Fairbanks,US,2021-07-31 13:30:04,64.8378,-147.7164,57.81,85,1,5.75
395,San Quintin,MX,2021-07-31 13:34:01,30.4833,-115.95,69.82,83,0,7.38
396,Mahad,IN,2021-07-31 13:34:01,18.0833,73.4167,78.12,92,90,7.81
397,Salinopolis,BR,2021-07-31 13:34:01,-0.6136,-47.3561,84.15,71,31,8.77
398,Villablino,ES,2021-07-31 13:34:02,42.9393,-6.3194,68.83,44,11,9.04
399,Mezen,RU,2021-07-31 13:34:02,65.8522,44.24,68.09,70,100,1.36
400,Zyryanka,RU,2021-07-31 13:34:03,65.75,150.85,54.57,59,45,17.85
401,Kailua,US,2021-07-31 13:34:03,21.4022,-157.7394,78.78,68,75,11.5
402,Papara,BR,2021-07-31 13:34:04,-3.9839,-38.7273,85.73,39,99,10.85
403,Tahta,EG,2021-07-31 13:34:04,26.7693,31.5021,105.91,9,0,13.04
404,Candido Mendes,BR,2021-07-31 13:34:05,-1.4467,-45.7167,80.01,91,21,5.73
405,Hongjiang,CN,2021-07-31 13:34:05,27.11,109.9956,83.05,67,100,2.48
406,Axim,GH,2021-07-31 13:34:05,4.8699,-2.2405,81.25,70,77,9.91
407,San Ramon,US,2021-07-31 13:33:56,37.7799,-121.978,63.28,87,1,5.99
408,Odda,NO,2021-07-31 13:34:06,60.0691,6.5457,62.78,69,100,6.51
409,Ahipara,NZ,2021-07-31 13:34:06,-35.1667,173.1667,54.79,86,95,7.74
410,Port-Gentil,GA,2021-07-31 13:34:06,-0.7193,8.7815,82.36,65,40,14.97
411,Ambilobe,MG,2021-07-31 13:34:07,-13.2,49.05,80.06,47,1,0.43
412,Cabedelo,BR,2021-07-31 13:32:56,-6.9811,-34.8339,83.07,70,5,18.84
413,La Palma,US,2021-07-31 13:34:07,33.8464,-118.0467,76.51,90,1,1.01
414,Oistins,BB,2021-07-31 13:34:08,13.0667,-59.5333,84.29,79,75,20.71
415,Tombouctou,ML,2021-07-31 13:34:08,20.0,-3.0,107.51,18,26,6.15
416,Nemuro,JP,2021-07-31 13:34:08,43.3236,145.575,66.22,99,100,14.18
417,Dayong,CN,2021-07-31 13:34:09,25.0209,118.2898,83.88,97,100,3.56
418,Sale,MA,2021-07-31 13:34:09,34.0389,-6.8166,81.64,65,40,8.05
419,Garowe,SO,2021-07-31 13:34:09,8.4054,48.4845,88.23,29,100,25.28
420,Ugoofaaru,MV,2021-07-31 13:34:09,5.6667,73.0,81.43,77,100,10.51
421,Sur,OM,2021-07-31 13:32:03,22.5667,59.5289,98.94,42,39,15.28
422,Goderich,CA,2021-07-31 13:31:53,43.7501,-81.7165,62.91,77,25,8.05
423,Shingu,JP,2021-07-31 13:33:47,33.7333,135.9833,74.91,93,14,3.24
424,Maragogi,BR,2021-07-31 13:34:09,-9.0122,-35.2225,79.75,72,2,15.82
425,Avera,US,2021-07-31 13:34:10,33.194,-82.5271,83.71,65,44,6.06
426,Acajutla,SV,2021-07-31 13:34:11,13.5928,-89.8275,80.94,63,8,4.38
427,Uray,RU,2021-07-31 13:34:11,60.1247,64.7758,70.9,51,10,5.19
428,Qaqortoq,GL,2021-07-31 13:34:11,60.7167,-46.0333,61.3,71,98,2.17
429,Warrington,GB,2021-07-31 13:30:22,53.3925,-2.5802,65.91,75,75,4.0
430,Tual,ID,2021-07-31 13:34:12,-5.6667,132.75,81.39,80,44,15.93
431,Birjand,IR,2021-07-31 13:34:12,32.8663,59.2211,91.87,8,0,6.91
432,Port Pirie,AU,2021-07-31 13:34:13,-33.1833,138.0167,55.49,93,100,13.71
433,Ban Dung,TH,2021-07-31 13:34:13,17.699,103.2596,86.02,95,100,5.73
434,Medford,US,2021-07-31 13:34:13,42.3265,-122.8756,74.32,68,1,0.0
435,Port Lincoln,AU,2021-07-31 13:30:13,-34.7333,135.8667,51.48,73,96,7.67
436,Narrabri,AU,2021-07-31 13:34:14,-30.3167,149.7833,68.09,49,0,25.32
437,Sturgeon Falls,CA,2021-07-31 13:34:14,46.3646,-79.9326,61.9,66,100,6.31
438,Seoul,KR,2021-07-31 13:31:13,37.5683,126.9778,83.59,74,0,3.44
439,Ixtapa,MX,2021-07-31 13:34:15,20.7,-105.2,76.23,94,90,6.91
440,Mount Darwin,ZW,2021-07-31 13:34:15,-16.7725,31.5838,70.68,41,64,12.57
441,Kahului,US,2021-07-31 13:33:11,20.8947,-156.47,74.46,85,40,12.66
442,Barra,BR,2021-07-31 13:34:15,-11.0894,-43.1417,84.27,44,82,10.16
443,Mitu,CO,2021-07-31 13:34:16,1.1983,-70.1733,77.77,62,97,3.49
444,San Luis,AR,2021-07-31 13:33:40,-33.295,-66.3356,54.5,28,0,3.56
445,Aleksandrov Gay,RU,2021-07-31 13:34:16,50.147,48.5704,95.52,19,61,7.9
446,Abonnema,NG,2021-07-31 13:34:17,4.7084,6.7931,86.52,57,100,11.25
447,Ponta Delgada,PT,2021-07-31 13:34:17,37.7333,-25.6667,77.72,65,20,14.97
448,Soloneshnoye,RU,2021-07-31 13:34:17,51.6544,84.3197,63.54,69,0,0.96
449,Muddebihal,IN,2021-07-31 13:34:18,16.3333,76.1333,77.29,69,98,22.88
450,Santiago,CL,2021-07-31 13:34:18,-33.4569,-70.6483,64.29,35,35,0.69
451,Nishihara,JP,2021-07-31 13:34:18,26.1842,127.7558,82.06,97,75,6.91
452,Muros,ES,2021-07-31 13:34:19,42.7762,-9.0603,72.09,49,62,16.44
453,Okakarara,NA,2021-07-31 13:34:19,-20.5833,17.4333,74.21,14,0,17.16
454,Ambon,ID,2021-07-31 13:34:19,-3.6954,128.1814,77.14,94,20,6.91
455,Lashio,MM,2021-07-31 13:34:20,22.9333,97.75,70.32,98,100,1.99
456,Wanaka,NZ,2021-07-31 13:33:43,-44.7,169.15,44.53,91,94,3.71
457,Tamnag,PH,2021-07-31 13:34:20,6.5678,124.8506,77.04,92,62,0.72
458,Tazovskiy,RU,2021-07-31 13:34:20,67.4667,78.7,57.15,68,100,9.98
459,Cotonou,BJ,2021-07-31 13:34:21,6.3654,2.4183,84.18,74,40,13.8
460,Rio Grande,BR,2021-07-31 13:34:21,-32.035,-52.0986,51.94,78,9,10.83
461,Gravdal,NO,2021-07-31 13:34:21,68.1214,13.5031,50.34,71,26,11.88
462,Dunedin,NZ,2021-07-31 13:32:39,-45.8742,170.5036,51.8,81,100,8.01
463,Marzuq,YE,2021-07-31 13:34:22,14.4,46.4667,84.94,48,58,13.15
464,Swellendam,ZA,2021-07-31 13:34:22,-34.0226,20.4417,61.18,41,64,1.79
465,Pervomayskiy,RU,2021-07-31 13:34:23,53.2485,40.2871,84.13,30,26,11.36
466,Trapani,IT,2021-07-31 13:34:23,37.8333,12.6667,100.27,38,0,11.5
467,Gisborne,NZ,2021-07-31 13:29:54,-38.6533,178.0042,45.95,86,50,1.86
468,Truro,GB,2021-07-31 13:30:00,50.2653,-5.0544,70.54,92,40,14.97
469,Oranjemund,NA,2021-07-31 13:34:24,-28.55,16.4333,82.45,17,0,11.5
470,Saint-Joseph,RE,2021-07-31 13:34:24,-21.3667,55.6167,72.21,73,24,16.91
471,Biltine,TD,2021-07-31 13:34:24,14.5333,20.9167,91.92,40,62,9.71
472,Yarmouth,US,2021-07-31 13:34:25,41.7057,-70.2286,69.91,60,1,15.01
473,Rocha,UY,2021-07-31 13:32:58,-34.4833,-54.3333,53.53,63,0,6.8
474,Inhambane,MZ,2021-07-31 13:31:53,-23.865,35.3833,75.18,57,40,4.61
475,Kyzyl-Suu,KG,2021-07-31 13:33:13,42.3414,78.0056,60.66,54,0,0.78
476,Dakar,SN,2021-07-31 13:34:26,14.6937,-17.4441,87.93,66,75,9.22
477,Alekseyevka,RU,2021-07-31 13:34:26,50.6309,38.6903,86.27,36,2,6.6
478,Kaseda,JP,2021-07-31 13:34:26,31.4167,130.3167,80.85,85,100,2.93
479,Tanete,ID,2021-07-31 13:34:27,-3.9443,119.7848,74.26,94,83,3.44
480,Okhotsk,RU,2021-07-31 13:34:27,59.3833,143.3,53.02,82,3,6.82
481,Portsmouth,GB,2021-07-31 13:34:27,50.799,-1.0913,69.87,78,98,5.99
482,Mehamn,NO,2021-07-31 13:34:27,71.0357,27.8492,51.12,79,100,10.33
483,Danville,US,2021-07-31 13:34:28,36.586,-79.395,79.25,62,1,8.05
484,Timizart,DZ,2021-07-31 13:29:46,36.8,4.2667,93.11,38,100,10.04
485,Talnakh,RU,2021-07-31 13:34:28,69.4865,88.3972,61.7,71,86,14.67
486,Namtsy,RU,2021-07-31 13:34:29,62.7161,129.6658,59.11,46,0,3.11
487,Haines Junction,CA,2021-07-31 13:34:29,60.7522,-137.5108,42.75,87,8,1.14
488,Rawah,IQ,2021-07-31 13:34:29,34.4816,41.9093,109.53,8,0,15.86
489,Wanning,CN,2021-07-31 13:34:30,18.8003,110.3967,83.82,78,100,11.72
490,La Ronge,CA,2021-07-31 13:34:30,55.1001,-105.2842,61.05,77,40,3.44
491,Narsaq,GL,2021-07-31 13:34:30,60.9167,-46.05,61.02,68,100,2.59
492,Flinders,AU,2021-07-31 13:31:44,-34.5833,150.8552,62.06,95,38,1.01
493,Banjar,ID,2021-07-31 13:34:31,-8.19,114.9675,80.46,87,78,6.8
494,Chateaubelair,VC,2021-07-31 13:34:31,13.2833,-61.25,83.01,78,20,14.97
495,Bulgan,MN,2021-07-31 13:34:32,48.8125,103.5347,60.85,77,100,2.77
496,Santa Rosa,PH,2021-07-31 13:34:12,14.3122,121.1114,83.1,82,100,12.46
497,Oakdale,US,2021-07-31 13:34:32,44.963,-92.9649,67.32,87,1,4.61
498,Rome,US,2021-07-31 13:34:32,34.257,-85.1647,82.47,87,1,2.33
499,Buraydah,SA,2021-07-31 13:34:33,26.326,43.975,108.05,6,42,3.2
500,Shakhtinsk,KZ,2021-07-31 13:34:33,49.71,72.5872,82.96,29,94,4.09
501,Birao,CF,2021-07-31 13:34:33,10.2849,22.7882,81.14,65,99,5.53
502,Maceio,BR,2021-07-31 13:33:55,-9.6658,-35.7353,81.84,65,40,17.27
503,Yongchang,CN,2021-07-31 13:34:34,30.0381,119.7317,78.06,95,100,2.3
504,Sivaki,RU,2021-07-31 13:34:34,52.6333,126.75,50.81,97,100,11.81
505,Dondo,MZ,2021-07-31 13:34:35,-19.6094,34.7431,74.71,81,96,7.34
506,Porto Walter,BR,2021-07-31 13:31:16,-8.2686,-72.7439,75.0,42,3,3.06
507,Alta Floresta,BR,2021-07-31 13:31:56,-9.8756,-56.0861,80.42,41,0,8.05
508,Flagstaff,US,2021-07-31 13:29:44,35.1981,-111.6513,64.42,89,40,10.0
509,Yaan,NG,2021-07-31 13:34:35,7.3833,8.5667,83.98,56,100,9.06
510,Emerald,AU,2021-07-31 13:34:36,-23.5333,148.1667,68.14,83,0,10.36
511,Kjopsvik,NO,2021-07-31 13:34:36,68.097,16.3742,51.06,87,100,2.73
512,Portobelo,PA,2021-07-31 13:34:36,9.55,-79.65,81.86,78,22,1.72
513,Ambovombe,MG,2021-07-31 13:34:37,-25.1667,46.0833,70.21,69,0,16.82
514,Naze,JP,2021-07-31 13:34:37,28.3667,129.4833,78.39,87,100,7.2
515,Greencastle,US,2021-07-31 13:33:00,39.6445,-86.8647,68.0,87,40,1.01
516,Aranda De Duero,ES,2021-07-31 13:34:37,41.6704,-3.6892,67.64,50,71,20.62
517,Margate,GB,2021-07-31 13:34:38,51.3813,1.3862,71.85,59,79,8.99
518,Zyryanovsk,KZ,2021-07-31 13:34:38,49.7386,84.2719,67.84,52,0,3.69
519,Itarema,BR,2021-07-31 13:32:00,-2.9248,-39.9167,88.39,44,59,13.4
520,Haifa,IL,2021-07-31 13:34:39,32.8156,34.9892,99.01,58,20,9.22
521,Istria,RO,2021-07-31 13:34:39,44.5667,28.7167,90.37,50,0,13.31
522,Fez,MA,2021-07-31 13:34:01,34.0372,-4.9998,89.85,25,0,11.5
523,Chalchihuites,MX,2021-07-31 13:34:39,23.4833,-103.8833,60.71,74,60,4.09
524,Hamilton,US,2021-07-31 13:34:40,39.1834,-84.5333,72.88,78,1,1.99
525,Dingle,PH,2021-07-31 13:34:40,10.9995,122.6711,79.32,86,79,8.32
526,Catamarca,AR,2021-07-31 13:34:40,-28.4696,-65.7852,55.04,32,3,7.78
527,La Ligua,CL,2021-07-31 13:34:41,-32.4524,-71.2311,42.58,42,42,2.13
528,Meridian,US,2021-07-31 13:32:09,43.6121,-116.3915,79.09,62,1,7.0
529,Barcelona,ES,2021-07-31 13:31:21,41.3888,2.159,84.18,65,0,1.99
530,Kukuna,SL,2021-07-31 13:34:41,9.4,-12.6667,73.51,98,100,6.91
531,Corowa,AU,2021-07-31 13:34:42,-36.0333,146.3833,52.29,88,100,6.38
532,Wajima,JP,2021-07-31 13:34:42,37.4,136.9,79.07,83,0,4.36
533,Gaogou,CN,2021-07-31 13:34:43,34.0175,119.1886,78.17,92,0,6.42
534,Hirara,JP,2021-07-31 13:34:43,24.8,125.2833,82.83,89,100,10.74
535,Winton,US,2021-07-31 13:34:43,37.3894,-120.6133,87.35,53,1,5.75
536,Xiaoweizhai,CN,2021-07-31 13:34:44,26.1903,107.5125,73.53,89,100,3.18
537,Altay,CN,2021-07-31 13:33:02,47.8667,88.1167,66.58,40,94,3.96
538,Vestmannaeyjar,IS,2021-07-31 13:34:44,63.4427,-20.2734,54.59,87,90,18.41
539,Caxias,PT,2021-07-31 13:34:44,38.7031,-9.2767,75.02,50,20,11.99
540,Berbera,SO,2021-07-31 13:34:45,10.4396,45.0143,95.04,39,30,21.68
541,Linxi,CN,2021-07-31 13:34:45,39.7,118.4333,70.05,95,100,10.69
542,Popondetta,PG,2021-07-31 13:34:46,-8.7537,148.2534,71.89,97,100,2.08
543,Encruzilhada Do Sul,BR,2021-07-31 13:34:46,-30.5439,-52.5219,52.99,54,0,4.52
544,Berlevag,NO,2021-07-31 13:34:46,70.8578,29.0864,49.48,87,100,11.77
